10.77,-3.98,-4.16,-1.99,0.88,-1.62
10.79,-3.80,-3.56,-1.90,0.88,-1.64
10.66,-3.75,-3.24,-1.70,0.83,-1.69
10.42,-3.68,-3.25,-1.42,0.74,-1.71
10.11,-3.62,-3.51,-1.13,0.59,-1.68
9.79,-3.62,-3.79,-0.90,0.42,-1.60
9.49,-3.68,-3.99,-0.75,0.23,-1.51
9.17,-3.72,-3.98,-0.67,0.08,-1.41
8.86,-3.72,-3.88,-0.62,-0.06,-1.33
8.59,-3.69,-3.70,-0.59,-0.14,-1.26
8.31,-3.62,-3.56,-0.58,-0.14,-1.18
8.04,-3.54,-3.39,-0.60,-0.10,-1.12
7.78,-3.44,-3.16,-0.64,-0.02,-1.05
7.55,-3.28,-2.90,-0.71,0.09,-0.97
7.44,-3.22,-2.56,-0.79,0.22,-0.91
7.42,-3.53,-2.13,-0.85,0.39,-0.86
7.35,-4.05,-1.64,-0.86,0.55,-0.75
7.23,-4.58,-1.27,-0.78,0.65,-0.59
7.10,-5.08,-1.06,-0.61,0.70,-0.38
7.16,-5.46,-1.00,-0.41,0.65,-0.19
7.34,-5.59,-0.95,-0.22,0.53,0.02
7.48,-5.46,-0.77,-0.08,0.37,0.23
7.60,-5.21,-0.51,0.06,0.22,0.44
7.53,-4.85,-0.31,0.25,0.09,0.63
7.30,-4.41,-0.39,0.45,-0.07,0.79
7.13,-4.09,-0.74,0.60,-0.24,0.96
6.98,-3.82,-1.12,0.61,-0.38,1.12
7.04,-3.70,-1.25,0.49,-0.40,1.29
7.31,-3.79,-1.03,0.28,-0.30,1.43
7.75,-4.05,-0.58,0.04,-0.08,1.51
8.22,-4.41,-0.14,-0.19,0.20,1.53
8.60,-4.79,0.25,-0.37,0.53,1.48
8.82,-5.20,0.56,-0.47,0.83,1.42
8.90,-5.53,0.63,-0.45,1.06,1.38
8.77,-5.84,0.51,-0.33,1.16,1.38
8.65,-5.99,0.13,-0.17,1.06,1.43
8.64,-6.15,-0.26,0.02,0.83,1.51
8.71,-6.34,-0.55,0.21,0.51,1.61
8.76,-6.42,-0.72,0.39,0.16,1.70
8.73,-6.51,-0.92,0.53,-0.13,1.77
8.77,-6.63,-1.10,0.63,-0.32,1.83
8.87,-6.77,-1.22,0.67,-0.40,1.87
8.97,-6.82,-1.36,0.64,-0.40,1.89
9.03,-6.82,-1.48,0.54,-0.33,1.90
9.09,-6.88,-1.51,0.40,-0.21,1.90
9.10,-6.98,-1.41,0.24,-0.08,1.90
9.13,-7.01,-1.32,0.11,0.03,1.91
9.23,-7.17,-1.18,0.03,0.12,1.92
9.24,-7.24,-1.03,-0.01,0.15,1.94
9.26,-7.26,-0.99,-0.01,0.16,1.98
9.33,-7.29,-1.04,0.02,0.16,2.01
9.46,-7.14,-1.07,0.06,0.13,2.05
9.59,-7.02,-1.09,0.05,0.10,2.08
9.65,-6.81,-1.04,0.03,0.09,2.09
9.78,-6.70,-0.94,0.00,0.11,2.08
9.95,-6.58,-0.75,-0.02,0.14,2.05
10.16,-6.44,-0.64,-0.05,0.17,2.02
10.31,-6.31,-0.65,-0.06,0.21,1.96
10.42,-6.12,-0.69,-0.09,0.27,1.91
10.57,-5.91,-0.82,-0.13,0.34,1.86
10.73,-5.63,-0.92,-0.19,0.40,1.78
10.87,-5.36,-0.93,-0.28,0.43,1.68
11.06,-5.20,-0.85,-0.37,0.45,1.55
11.20,-5.12,-0.68,-0.43,0.47,1.39
11.21,-4.98,-0.50,-0.47,0.45,1.22
11.13,-4.89,-0.32,-0.47,0.42,1.05
11.14,-4.79,-0.19,-0.42,0.37,0.88
11.07,-4.68,-0.07,-0.34,0.29,0.74
10.90,-4.71,-0.06,-0.23,0.20,0.62
10.85,-4.89,-0.23,-0.10,0.12,0.49
10.88,-5.15,-0.51,0.02,0.06,0.35
10.82,-5.21,-0.87,0.06,-0.02,0.20
10.70,-5.26,-1.13,0.06,-0.11,0.04
10.73,-5.56,-1.26,0.08,-0.21,-0.15
11.05,-6.55,-1.18,0.13,-0.29,-0.36
11.44,-7.73,-1.08,0.23,-0.39,-0.51
11.97,-9.14,-1.10,0.38,-0.45,-0.59
12.46,-10.17,-1.22,0.48,-0.47,-0.62
12.67,-10.18,-1.52,0.44,-0.41,-0.61
12.59,-9.15,-1.95,0.25,-0.21,-0.59
12.45,-7.77,-2.25,-0.03,0.07,-0.65
12.45,-6.65,-2.49,-0.34,0.34,-0.93
12.60,-6.11,-2.45,-0.56,0.48,-1.46
12.47,-6.08,-2.36,-0.59,0.41,-2.07
12.05,-6.65,-2.18,-0.49,0.17,-2.59
11.48,-7.42,-1.93,-0.33,-0.24,-2.95
11.07,-8.17,-1.79,-0.20,-0.69,-3.14
10.78,-8.79,-1.61,-0.17,-1.09,-3.20
10.79,-9.07,-1.37,-0.26,-1.29,-3.21
10.98,-9.36,-0.94,-0.43,-1.32,-3.21
11.08,-9.74,-0.63,-0.52,-1.15,-3.24
10.57,-9.99,-1.11,-0.45,-0.64,-3.32
9.91,-9.79,-1.73,-0.42,-0.50,-3.26
9.28,-9.27,-2.19,-0.48,-0.48,-3.15
9.07,-8.63,-2.31,-0.65,-0.52,-2.99
9.09,-8.42,-1.94,-0.81,-0.54,-2.78
9.05,-8.41,-1.68,-0.85,-0.50,-2.66
8.87,-8.28,-1.63,-0.75,-0.40,-2.61
8.52,-7.96,-1.94,-0.64,-0.34,-2.54
8.22,-7.45,-2.29,-0.64,-0.30,-2.44
8.11,-6.81,-2.28,-0.79,-0.21,-2.32
8.10,-6.59,-1.85,-1.00,-0.07,-2.19
7.89,-6.56,-1.37,-1.07,0.09,-2.08
7.47,-6.38,-1.16,-0.90,0.22,-2.01
7.08,-6.09,-1.40,-0.64,0.19,-1.91
6.58,-5.60,-1.75,-0.42,0.03,-1.77
6.21,-5.06,-2.08,-0.37,-0.15,-1.58
6.23,-4.71,-1.87,-0.46,-0.17,-1.36
6.31,-4.53,-1.36,-0.59,-0.08,-1.16
6.31,-4.34,-0.96,-0.62,0.06,-1.04
6.24,-4.11,-0.78,-0.52,0.19,-0.95
6.02,-3.70,-0.77,-0.37,0.28,-0.87
5.79,-3.42,-0.81,-0.26,0.31,-0.78
5.66,-3.39,-0.76,-0.21,0.33,-0.63
5.77,-3.55,-0.55,-0.18,0.37,-0.44
5.94,-3.77,-0.23,-0.14,0.34,-0.26
5.91,-3.78,0.23,-0.01,0.20,-0.10
5.97,-3.84,0.37,0.26,0.09,0.10
6.21,-3.95,0.26,0.57,0.09,0.33
6.84,-4.24,-0.04,0.72,0.17,0.54
8.01,-4.93,-0.11,0.66,0.33,0.68
9.19,-5.88,0.11,0.61,0.50,0.70
9.83,-7.16,0.35,0.75,0.61,0.69
9.82,-8.42,0.33,1.09,0.53,0.74
9.50,-9.28,-0.09,1.52,0.30,0.97
9.01,-9.71,-0.85,1.90,0.02,1.32
8.41,-9.15,-1.85,2.06,-0.27,1.74
8.27,-7.58,-2.67,1.94,-0.35,2.17
8.61,-5.94,-2.90,1.53,-0.33,2.54
9.18,-4.87,-2.82,0.96,-0.21,2.66
9.88,-4.20,-2.43,0.40,0.03,2.54
10.62,-3.92,-1.79,-0.10,0.33,2.32
10.94,-4.07,-0.60,-0.57,0.68,1.78
10.58,-4.50,-0.25,-0.51,0.71,1.42
9.89,-4.94,-0.17,-0.23,0.56,1.17
9.24,-5.48,-0.41,0.16,0.22,1.01
8.54,-6.03,-0.82,0.55,-0.22,0.93
7.98,-6.57,-1.41,0.89,-0.64,0.91
7.63,-7.14,-1.97,1.09,-0.98,0.99
7.42,-7.68,-2.30,1.15,-1.21,1.13
7.19,-7.91,-2.40,1.12,-1.35,1.34
7.09,-7.86,-2.39,1.03,-1.35,1.62
7.15,-7.59,-2.24,0.92,-1.27,1.87
7.43,-7.25,-2.18,0.82,-1.10,2.07
7.79,-6.75,-2.15,0.71,-0.88,2.22
8.17,-6.31,-2.19,0.55,-0.61,2.31
8.66,-6.11,-2.19,0.36,-0.34,2.35
9.18,-6.04,-2.17,0.16,-0.09,2.32
9.86,-6.22,-2.18,0.01,0.10,2.23
10.40,-6.48,-2.12,-0.09,0.19,2.11
10.70,-6.75,-2.06,-0.15,0.18,2.00
10.93,-6.92,-1.94,-0.17,0.09,1.91
11.06,-7.02,-1.81,-0.17,-0.04,1.86
10.99,-7.05,-1.66,-0.12,-0.21,1.82
10.85,-6.83,-1.67,-0.05,-0.35,1.77
10.77,-6.56,-1.66,-0.00,-0.47,1.71
10.75,-6.21,-1.58,0.03,-0.62,1.60
10.62,-5.97,-1.38,0.09,-0.73,1.47
10.41,-5.92,-1.18,0.17,-0.81,1.35
10.25,-5.97,-1.03,0.28,-0.85,1.27
10.16,-6.09,-1.08,0.41,-0.85,1.23
10.22,-6.32,-1.26,0.52,-0.79,1.20
10.29,-6.50,-1.44,0.54,-0.71,1.21
10.48,-6.65,-1.62,0.51,-0.61,1.20
10.74,-6.71,-1.67,0.45,-0.49,1.18
10.90,-6.62,-1.60,0.39,-0.39,1.15
11.14,-6.42,-1.53,0.36,-0.30,1.12
11.44,-6.19,-1.48,0.36,-0.24,1.07
11.59,-5.87,-1.41,0.39,-0.27,0.98
11.84,-5.72,-1.46,0.46,-0.37,0.84
12.28,-6.09,-1.45,0.61,-0.51,0.63
12.74,-6.78,-1.43,0.77,-0.67,0.42
13.29,-7.69,-1.47,0.92,-0.81,0.25
13.94,-8.50,-1.49,1.00,-0.84,0.07
14.35,-8.15,-1.63,0.93,-0.83,-0.07
14.46,-7.06,-1.79,0.70,-0.74,-0.25
14.48,-5.88,-1.85,0.40,-0.57,-0.56
14.56,-5.22,-1.83,0.20,-0.42,-1.01
14.58,-5.13,-1.71,0.17,-0.44,-1.61
14.29,-5.70,-1.71,0.32,-0.65,-2.32
13.76,-6.79,-1.71,0.56,-1.11,-2.94
13.26,-7.88,-1.73,0.72,-1.65,-3.33
12.71,-8.82,-1.69,0.73,-2.23,-3.55
12.14,-9.55,-1.61,0.61,-2.63,-3.65
11.80,-9.88,-1.47,0.40,-2.73,-3.70
11.53,-10.02,-1.36,0.11,-2.60,-3.73
11.25,-9.93,-1.27,-0.22,-2.28,-3.76
10.91,-9.77,-1.15,-0.59,-1.90,-3.81
10.46,-9.52,-0.97,-0.94,-1.48,-3.82
9.85,-9.36,-0.74,-1.25,-1.06,-3.83
9.30,-9.35,-0.41,-1.42,-0.73,-3.80
8.67,-9.31,-0.23,-1.46,-0.44,-3.73
8.03,-9.27,-0.19,-1.38,-0.19,-3.59
7.51,-9.02,-0.18,-1.26,-0.00,-3.40
7.28,-8.70,-0.13,-1.18,0.15,-3.13
7.28,-8.28,-0.10,-1.13,0.33,-2.84
7.37,-7.82,0.05,-1.06,0.52,-2.58
7.37,-7.24,0.01,-0.92,0.64,-2.40
7.24,-6.69,-0.31,-0.69,0.69,-2.24
6.94,-6.27,-0.72,-0.41,0.66,-2.09
6.47,-5.68,-1.23,-0.15,0.53,-1.92
6.14,-5.07,-1.57,-0.02,0.33,-1.69
5.89,-4.53,-1.64,-0.05,0.18,-1.47
5.73,-4.00,-1.45,-0.16,0.12,-1.24
5.83,-3.69,-0.95,-0.24,0.19,-1.04
5.92,-3.45,-0.57,-0.24,0.32,-0.89
5.89,-3.17,-0.54,-0.15,0.47,-0.80
5.66,-2.90,-0.68,-0.04,0.56,-0.71
5.47,-2.80,-0.88,0.00,0.59,-0.58
5.32,-2.82,-0.83,-0.04,0.62,-0.37
5.41,-2.91,-0.63,-0.11,0.67,-0.13
5.56,-3.20,-0.32,-0.13,0.76,0.12
5.82,-3.55,-0.10,-0.09,0.86,0.36
6.15,-3.78,-0.01,-0.01,0.95,0.60
6.61,-4.00,-0.02,0.09,1.01,0.83
7.25,-4.23,-0.19,0.17,1.06,1.02
7.86,-4.47,-0.17,0.18,1.06,1.15
8.80,-5.32,-0.04,0.18,1.06,1.19
9.72,-6.51,0.17,0.23,1.04,1.30
10.32,-7.41,0.27,0.35,0.92,1.48
10.75,-8.32,0.11,0.54,0.75,1.66
11.13,-9.23,-0.23,0.79,0.54,1.83
11.27,-9.65,-0.74,1.04,0.26,2.01
11.03,-9.35,-1.43,1.24,-0.04,2.18
10.65,-8.54,-2.04,1.24,-0.31,2.30
10.46,-7.60,-2.39,1.10,-0.51,2.37
10.38,-6.74,-2.30,0.85,-0.61,2.39
10.47,-6.25,-1.77,0.54,-0.63,2.34
10.71,-5.93,-1.14,0.27,-0.54,2.21
10.89,-5.67,-0.42,0.09,-0.40,2.03
10.81,-5.57,0.20,0.06,-0.27,1.79
10.40,-5.63,0.47,0.24,-0.22,1.51
9.80,-5.83,0.42,0.60,-0.28,1.27
9.18,-5.96,0.03,1.04,-0.48,1.16
8.54,-6.12,-0.55,1.44,-0.82,1.13
8.04,-6.37,-1.20,1.78,-1.18,1.14
7.52,-6.59,-1.75,1.99,-1.54,1.17
7.10,-6.69,-2.25,2.13,-1.80,1.24
6.90,-6.83,-2.52,2.21,-1.98,1.36
6.90,-6.79,-2.74,2.25,-2.08,1.51
7.00,-6.68,-2.95,2.26,-2.10,1.65
7.22,-6.56,-3.17,2.23,-2.02,1.75
7.50,-6.43,-3.34,2.14,-1.88,1.81
7.85,-6.36,-3.47,1.99,-1.75,1.82
8.08,-6.29,-3.56,1.83,-1.62,1.78
8.26,-6.36,-3.57,1.71,-1.56,1.74
8.40,-6.51,-3.60,1.67,-1.55,1.72
8.60,-6.57,-3.68,1.64,-1.58,1.71
8.83,-6.57,-3.70,1.55,-1.59,1.71
9.08,-6.57,-3.60,1.39,-1.53,1.69
9.34,-6.64,-3.45,1.22,-1.35,1.64
9.48,-6.63,-3.34,1.07,-1.10,1.56
9.65,-6.68,-3.37,0.91,-0.80,1.50
9.86,-6.57,-3.43,0.70,-0.54,1.45
10.01,-6.50,-3.47,0.47,-0.37,1.41
10.25,-6.41,-3.30,0.30,-0.29,1.37
10.53,-6.16,-3.06,0.18,-0.30,1.35
10.80,-5.95,-2.72,0.09,-0.39,1.29
10.98,-5.74,-2.38,0.06,-0.49,1.19
11.26,-5.53,-2.08,0.07,-0.59,1.09
11.60,-5.43,-1.93,0.10,-0.71,0.99
11.93,-5.41,-1.83,0.13,-0.83,0.89
12.19,-5.48,-1.82,0.18,-0.94,0.74
12.26,-5.59,-1.90,0.26,-1.08,0.58
11.99,-5.60,-2.10,0.33,-1.24,0.38
12.03,-5.63,-2.09,0.36,-1.44,0.15
12.09,-6.41,-1.75,0.37,-1.58,-0.05
12.72,-7.80,-1.07,0.38,-1.57,-0.21
13.52,-8.92,-0.35,0.32,-1.47,-0.32
14.26,-9.65,0.25,0.25,-1.14,-0.33
14.65,-8.93,0.61,0.12,-0.69,-0.25
14.50,-7.44,0.25,0.00,-0.21,-0.27
14.12,-6.06,-0.58,-0.01,0.21,-0.51
13.75,-5.45,-1.44,0.06,0.43,-0.94
13.38,-5.46,-2.26,0.19,0.32,-1.45
12.96,-6.05,-2.79,0.28,-0.07,-1.91
12.60,-6.99,-2.90,0.22,-0.67,-2.30
12.02,-7.67,-2.51,-0.03,-1.19,-2.54
11.61,-8.01,-1.87,-0.36,-1.47,-2.66
11.26,-8.06,-1.12,-0.66,-1.45,-2.74
10.86,-7.93,-0.39,-0.88,-1.16,-2.84
10.49,-7.80,0.07,-0.96,-0.66,-2.95
10.23,-7.72,0.21,-0.93,-0.18,-3.05
10.11,-7.71,-0.06,-0.86,0.10,-3.12
10.03,-7.59,-0.33,-0.78,0.22,-3.17
9.96,-7.57,-0.29,-0.75,0.14,-3.20
9.88,-7.67,-0.12,-0.70,0.01,-3.20
9.96,-7.83,-0.02,-0.53,-0.08,-3.17
10.00,-7.92,-0.07,-0.35,-0.17,-3.13
10.01,-7.98,-0.12,-0.21,-0.22,-3.13
10.06,-8.07,-0.15,-0.14,-0.23,-3.11
9.96,-8.07,-0.15,-0.10,-0.19,-3.05
9.75,-7.98,-0.05,-0.03,-0.17,-2.97
9.41,-7.83,-0.02,0.10,-0.16,-2.89
9.00,-7.70,-0.22,0.23,-0.12,-2.81
8.70,-7.46,-0.56,0.33,-0.04,-2.70
8.54,-7.14,-0.79,0.35,0.07,-2.54
8.35,-6.74,-0.91,0.32,0.14,-2.40
8.04,-6.41,-0.94,0.32,0.21,-2.27
7.54,-5.99,-0.99,0.38,0.26,-2.13
7.10,-5.53,-1.14,0.45,0.27,-1.96
6.75,-5.19,-1.31,0.50,0.26,-1.75
6.50,-4.72,-1.41,0.52,0.26,-1.55
6.29,-4.37,-1.40,0.52,0.26,-1.37
6.01,-3.93,-1.38,0.51,0.26,-1.22
5.82,-3.48,-1.17,0.50,0.28,-1.09
5.60,-3.18,-0.83,0.52,0.27,-0.94
5.29,-3.01,-0.67,0.59,0.26,-0.78
5.03,-2.88,-0.62,0.74,0.25,-0.63
4.78,-2.71,-0.70,0.88,0.24,-0.48
4.69,-2.54,-0.80,0.95,0.27,-0.32
4.88,-2.37,-0.86,0.95,0.33,-0.15
5.42,-2.34,-0.75,0.92,0.43,-0.01
6.29,-2.63,-0.59,0.84,0.54,0.08
7.52,-3.68,-0.33,0.88,0.66,0.17
8.84,-5.51,0.12,0.99,0.80,0.25
9.45,-6.81,0.26,1.13,0.72,0.43
9.49,-7.11,-0.17,1.32,0.50,0.66
9.62,-7.44,-0.65,1.52,0.32,0.87
10.21,-8.10,-0.70,1.62,0.14,1.06
10.61,-8.29,-0.47,1.64,-0.08,1.28
10.76,-8.14,-0.24,1.65,-0.18,1.50
11.12,-8.05,-0.12,1.62,-0.19,1.75
11.57,-8.05,-0.08,1.51,-0.15,1.96
11.92,-7.78,-0.22,1.37,-0.06,2.09
11.92,-7.47,-0.34,1.24,0.02,2.11
11.67,-7.19,-0.46,1.16,0.06,2.08
11.25,-6.86,-0.44,1.14,0.05,2.02
10.68,-6.62,-0.52,1.23,-0.02,1.88
9.91,-6.52,-0.52,1.42,-0.15,1.70
9.03,-6.48,-0.70,1.65,-0.33,1.57
8.30,-6.61,-0.87,1.87,-0.54,1.54
7.72,-6.68,-1.12,2.05,-0.74,1.56
7.36,-6.72,-1.31,2.23,-0.87,1.61
7.29,-6.85,-1.57,2.44,-0.93,1.69
7.46,-6.94,-1.87,2.68,-0.99,1.78
7.86,-7.14,-2.31,2.95,-1.08,1.85
8.29,-7.44,-2.71,3.27,-1.26,1.89
8.65,-7.73,-3.25,3.55,-1.48,1.90
9.10,-7.93,-3.93,3.72,-1.58,1.90
9.64,-8.05,-4.55,3.71,-1.53,1.93
10.25,-8.04,-4.94,3.57,-1.37,1.95
10.83,-7.98,-5.30,3.38,-1.22,1.90
11.17,-7.74,-5.61,3.24,-1.15,1.77
11.23,-7.53,-5.91,3.13,-1.18,1.59
11.06,-7.35,-6.10,3.02,-1.32,1.42
10.75,-7.09,-6.14,2.89,-1.57,1.29
10.47,-6.89,-6.12,2.76,-1.81,1.21
10.18,-6.67,-5.90,2.65,-2.03,1.14
9.96,-6.54,-5.83,2.58,-2.16,1.09
9.62,-6.39,-5.73,2.52,-2.26,1.04
9.26,-6.30,-5.67,2.45,-2.30,0.97
8.83,-6.16,-5.59,2.35,-2.29,0.90
8.44,-6.12,-5.40,2.26,-2.26,0.88
8.15,-6.10,-5.16,2.19,-2.23,0.89
7.89,-6.13,-5.03,2.16,-2.24,0.89
7.70,-6.05,-4.99,2.18,-2.24,0.92
7.64,-6.02,-5.04,2.22,-2.21,0.96
7.57,-6.00,-5.11,2.21,-2.17,1.00
7.52,-6.05,-5.18,2.14,-2.11,1.04
7.45,-6.14,-5.11,2.04,-2.01,1.09
7.46,-6.26,-5.03,1.94,-1.87,1.16
7.65,-6.31,-5.02,1.85,-1.73,1.25
7.98,-6.32,-5.05,1.75,-1.56,1.36
8.35,-6.35,-5.07,1.61,-1.44,1.47
8.96,-6.34,-5.07,1.46,-1.33,1.56
9.60,-6.35,-4.89,1.30,-1.28,1.65
10.26,-6.34,-4.54,1.16,-1.29,1.71
10.95,-6.40,-4.14,1.11,-1.28,1.69
11.55,-6.55,-3.63,1.07,-1.26,1.65
12.03,-6.91,-3.32,1.04,-1.22,1.66
12.73,-7.45,-3.04,1.01,-1.16,1.73
13.79,-7.69,-2.69,0.97,-1.09,1.80
14.84,-7.71,-2.41,0.92,-1.04,1.79
15.82,-7.40,-2.35,0.86,-0.90,1.69
16.58,-6.73,-2.23,0.69,-0.68,1.57
17.10,-5.36,-2.19,0.37,-0.39,1.43
17.45,-3.79,-2.07,-0.01,-0.10,1.25
17.55,-2.29,-1.69,-0.31,0.01,0.84
17.06,-1.19,-1.37,-0.36,-0.10,0.27
16.06,-0.64,-1.30,-0.25,-0.40,-0.34
14.74,-0.77,-1.32,-0.10,-0.80,-0.93
13.68,-1.51,-1.23,-0.05,-1.14,-1.37
13.12,-2.55,-1.03,-0.12,-1.34,-1.69
12.90,-3.69,-0.76,-0.26,-1.38,-1.99
13.03,-5.03,-0.43,-0.47,-1.22,-2.28
13.23,-6.28,-0.04,-0.66,-0.99,-2.56
13.15,-7.24,0.23,-0.73,-0.73,-2.82
12.85,-8.10,0.21,-0.62,-0.50,-3.06
12.45,-8.80,-0.21,-0.38,-0.40,-3.21
12.13,-9.16,-1.00,-0.14,-0.40,-3.21
12.01,-9.39,-1.88,0.01,-0.46,-3.16
12.11,-9.46,-2.50,-0.03,-0.56,-3.12
12.28,-9.55,-2.72,-0.19,-0.67,-3.14
12.33,-9.77,-2.57,-0.43,-0.85,-3.19
12.08,-9.94,-2.26,-0.54,-0.98,-3.25
11.63,-10.10,-1.98,-0.56,-0.99,-3.30
11.08,-10.02,-1.86,-0.58,-0.91,-3.28
10.65,-9.71,-1.91,-0.66,-0.76,-3.21
10.52,-9.38,-1.81,-0.79,-0.59,-3.09
10.39,-9.17,-1.64,-0.90,-0.44,-3.00
9.94,-9.00,-1.51,-0.92,-0.31,-2.95
9.15,-8.71,-1.55,-0.84,-0.24,-2.88
8.10,-8.20,-1.81,-0.71,-0.22,-2.75
7.19,-7.45,-2.20,-0.64,-0.23,-2.57
6.54,-6.73,-2.36,-0.66,-0.18,-2.35
6.27,-6.00,-2.26,-0.78,-0.10,-2.07
6.36,-5.41,-1.87,-0.94,0.03,-1.81
6.49,-5.05,-1.48,-1.02,0.17,-1.63
6.33,-4.69,-1.24,-0.87,0.20,-1.51
5.87,-4.30,-1.25,-0.65,0.20,-1.45
5.36,-3.75,-1.40,-0.47,0.15,-1.36
5.07,-3.20,-1.56,-0.39,0.11,-1.19
5.10,-2.83,-1.56,-0.37,0.12,-0.97
5.46,-2.43,-1.39,-0.40,0.14,-0.74
6.00,-2.11,-1.14,-0.41,0.16,-0.60
