6.11,8.18,2.49,-0.08,-0.38,2.29
4.92,7.99,2.47,-0.09,-0.55,2.21
4.24,7.98,2.71,-0.07,-0.72,2.07
3.89,8.03,3.19,-0.04,-0.83,1.90
3.77,8.18,3.65,-0.04,-0.86,1.70
3.86,8.26,3.95,-0.03,-0.80,1.48
4.34,8.36,4.03,-0.00,-0.68,1.27
5.04,8.39,3.98,0.10,-0.49,1.11
5.79,8.42,3.83,0.27,-0.28,1.02
6.54,8.53,3.74,0.47,-0.10,0.99
7.09,8.58,3.66,0.65,0.03,0.99
7.27,8.47,3.56,0.77,0.08,0.99
7.19,8.18,3.44,0.83,0.07,0.98
6.96,7.79,3.27,0.80,0.02,0.98
6.68,7.41,3.09,0.71,-0.07,0.97
6.41,7.17,2.96,0.53,-0.19,0.95
6.09,7.03,2.82,0.34,-0.34,0.92
5.83,6.93,2.72,0.14,-0.50,0.87
5.74,6.90,2.66,-0.05,-0.65,0.79
5.65,6.86,2.67,-0.21,-0.76,0.71
5.62,6.82,2.72,-0.35,-0.83,0.62
5.79,6.81,2.75,-0.46,-0.85,0.56
6.00,6.78,2.74,-0.53,-0.82,0.54
6.11,6.82,2.64,-0.55,-0.75,0.56
6.11,6.92,2.58,-0.52,-0.68,0.59
6.13,7.02,2.53,-0.43,-0.59,0.62
6.15,7.06,2.45,-0.29,-0.48,0.66
6.23,7.13,2.43,-0.11,-0.34,0.72
6.17,7.22,2.48,0.06,-0.21,0.78
6.02,7.35,2.54,0.19,-0.14,0.81
5.82,7.48,2.70,0.24,-0.12,0.79
5.49,7.60,2.89,0.20,-0.15,0.73
5.31,7.62,3.04,0.11,-0.20,0.61
5.28,7.60,3.20,0.00,-0.23,0.49
5.31,7.57,3.32,-0.09,-0.24,0.39
5.40,7.58,3.44,-0.14,-0.22,0.31
5.54,7.69,3.52,-0.17,-0.16,0.25
5.74,7.76,3.55,-0.16,-0.09,0.21
5.98,7.98,3.56,-0.14,-0.01,0.19
6.09,8.23,3.56,-0.12,0.05,0.17
6.18,8.47,3.52,-0.08,0.10,0.11
6.19,8.66,3.48,-0.04,0.13,0.04
6.38,8.93,3.61,0.00,0.14,-0.05
6.89,9.35,4.00,0.02,0.16,-0.16
7.69,9.92,4.58,-0.00,0.19,-0.27
8.49,10.44,5.11,-0.07,0.23,-0.37
8.65,11.07,5.27,-0.32,0.28,-0.60
7.39,10.73,4.80,-0.39,0.26,-0.77
6.02,10.19,4.28,-0.46,0.27,-1.00
5.02,9.78,3.85,-0.49,0.31,-1.30
4.80,9.56,3.64,-0.47,0.45,-1.64
5.18,9.40,3.52,-0.39,0.68,-1.97
6.05,9.34,3.58,-0.24,0.95,-2.24
7.09,9.38,3.62,-0.06,1.20,-2.43
8.21,9.40,3.62,0.12,1.43,-2.55
9.19,9.39,3.53,0.28,1.64,-2.61
10.01,9.24,3.31,0.41,1.79,-2.63
10.45,8.99,2.96,0.50,1.86,-2.59
10.40,8.69,2.66,0.54,1.84,-2.52
10.08,8.32,2.44,0.59,1.71,-2.45
9.83,7.90,2.30,0.56,1.57,-2.37
9.27,7.46,2.12,0.50,1.44,-2.28
8.80,7.15,2.04,0.44,1.29,-2.17
8.32,7.02,1.98,0.40,1.16,-2.05
7.86,7.04,2.10,0.38,1.07,-1.96
7.57,6.99,2.19,0.35,1.00,-1.91
7.37,6.86,2.25,0.33,0.97,-1.86
7.23,6.68,2.25,0.29,0.95,-1.81
7.06,6.48,2.19,0.24,0.92,-1.73
6.83,6.28,2.09,0.20,0.89,-1.66
6.65,6.06,1.95,0.19,0.86,-1.59
6.54,5.78,1.74,0.20,0.86,-1.48
6.37,5.54,1.41,0.23,0.88,-1.35
6.17,5.34,1.18,0.28,0.87,-1.23
5.97,5.20,1.05,0.30,0.79,-1.11
5.85,5.08,1.12,0.29,0.66,-1.00
5.78,4.87,1.21,0.23,0.54,-0.89
5.71,4.62,1.27,0.15,0.45,-0.78
5.59,4.41,1.25,0.06,0.38,-0.65
5.51,4.20,1.17,-0.02,0.33,-0.51
5.44,4.04,1.15,-0.10,0.27,-0.33
5.47,3.92,1.12,-0.16,0.22,-0.14
5.64,3.93,1.13,-0.22,0.16,0.06
5.94,3.98,1.26,-0.28,0.13,0.26
6.31,4.08,1.32,-0.33,0.12,0.50
6.66,4.25,1.36,-0.37,0.11,0.76
7.29,5.13,1.47,-0.54,0.00,1.44
7.48,5.60,1.57,-0.63,-0.13,1.65
8.04,6.27,2.04,-0.70,-0.29,1.84
9.02,7.10,2.66,-0.76,-0.40,2.02
10.00,7.91,3.19,-0.78,-0.37,2.21
10.98,8.62,3.46,-0.73,-0.20,2.40
11.65,9.16,3.25,-0.65,0.04,2.61
12.20,9.57,2.86,-0.51,0.27,2.83
12.26,9.72,2.21,-0.32,0.42,3.06
11.78,9.66,1.49,-0.10,0.47,3.29
10.71,9.45,0.79,0.12,0.39,3.47
9.11,9.17,0.34,0.33,0.17,3.54
7.71,9.15,0.45,0.46,-0.21,3.49
6.59,9.26,1.07,0.49,-0.66,3.31
6.06,9.52,2.01,0.39,-1.04,2.99
5.71,9.69,3.02,0.21,-1.30,2.57
5.80,9.62,3.86,0.02,-1.39,2.11
6.36,9.35,4.23,-0.16,-1.27,1.74
6.71,8.81,3.97,-0.14,-0.99,1.63
7.64,8.76,3.68,-0.15,-0.63,1.48
8.17,8.66,3.17,0.06,-0.25,1.51
8.41,8.62,2.77,0.38,0.06,1.62
8.40,8.53,2.46,0.71,0.28,1.74
8.21,8.47,2.30,1.01,0.41,1.85
7.85,8.33,2.30,1.24,0.49,1.93
7.29,8.13,2.24,1.41,0.56,2.00
6.70,7.97,2.16,1.49,0.62,2.03
6.10,7.92,2.15,1.50,0.63,2.00
5.54,7.91,2.21,1.43,0.57,1.90
5.20,7.95,2.42,1.28,0.43,1.73
5.03,7.90,2.67,1.09,0.28,1.54
5.01,7.88,2.84,0.89,0.18,1.33
5.08,7.80,2.90,0.73,0.15,1.16
5.21,7.73,2.82,0.65,0.20,1.02
5.43,7.74,2.62,0.67,0.30,0.94
5.73,7.83,2.44,0.78,0.44,0.90
6.02,7.98,2.31,0.97,0.58,0.89
6.23,8.07,2.19,1.20,0.71,0.90
6.28,8.15,2.15,1.44,0.82,0.91
6.22,8.25,2.12,1.64,0.88,0.89
6.09,8.35,2.16,1.74,0.90,0.82
6.00,8.46,2.28,1.76,0.90,0.68
6.17,8.52,2.42,1.73,0.90,0.48
6.42,8.41,2.48,1.65,0.87,0.28
6.62,8.26,2.49,1.55,0.79,0.14
6.69,8.14,2.52,1.44,0.67,0.03
6.62,8.00,2.52,1.35,0.52,-0.08
6.45,7.86,2.65,1.27,0.39,-0.17
6.24,7.74,2.85,1.18,0.28,-0.26
6.09,7.60,3.01,1.09,0.19,-0.36
5.96,7.49,3.17,1.00,0.09,-0.43
5.84,7.42,3.43,0.93,0.00,-0.50
5.75,7.39,3.76,0.83,-0.06,-0.57
5.71,7.35,4.05,0.72,-0.12,-0.63
5.77,7.32,4.25,0.60,-0.20,-0.67
5.92,7.38,4.46,0.49,-0.26,-0.68
6.39,7.68,4.75,0.41,-0.31,-0.66
6.94,8.16,5.12,0.34,-0.32,-0.64
7.67,8.75,5.58,0.26,-0.31,-0.62
8.35,9.37,6.08,0.17,-0.26,-0.61
8.71,9.78,6.33,0.07,-0.19,-0.62
8.46,9.89,6.33,-0.06,-0.11,-0.63
7.56,9.75,5.90,-0.22,-0.05,-0.70
6.48,9.60,5.37,-0.37,-0.01,-0.84
5.43,9.43,4.87,-0.50,0.01,-1.04
4.79,9.44,4.56,-0.57,0.05,-1.32
4.53,9.49,4.43,-0.57,0.15,-1.67
4.90,9.51,4.40,-0.48,0.34,-2.05
5.74,9.41,4.41,-0.32,0.62,-2.38
6.80,9.22,4.52,-0.10,0.97,-2.61
7.97,9.16,4.55,0.15,1.32,-2.73
9.08,9.33,4.58,0.45,1.63,-2.67
9.78,8.92,4.47,0.61,1.87,-2.69
10.40,8.79,4.25,0.72,2.04,-2.64
10.64,8.51,3.91,0.77,2.13,-2.53
10.54,8.11,3.31,0.76,2.15,-2.41
10.18,7.66,2.72,0.72,2.12,-2.28
9.59,7.25,2.19,0.68,2.01,-2.17
9.05,6.89,1.90,0.62,1.83,-2.06
8.62,6.58,1.77,0.54,1.59,-1.96
8.30,6.30,1.75,0.43,1.38,-1.85
8.05,6.08,1.73,0.30,1.22,-1.74
7.79,5.96,1.70,0.17,1.12,-1.62
7.47,5.92,1.71,0.06,1.01,-1.48
7.17,5.88,1.72,-0.02,0.92,-1.36
6.90,5.80,1.66,-0.09,0.87,-1.23
6.65,5.66,1.53,-0.12,0.87,-1.08
6.39,5.62,1.27,-0.11,0.88,-0.90
6.16,5.62,1.07,-0.08,0.87,-0.74
5.90,5.61,0.91,-0.04,0.84,-0.59
5.60,5.53,0.81,-0.02,0.78,-0.46
5.42,5.47,0.84,-0.00,0.70,-0.33
5.24,5.48,1.05,-0.04,0.59,-0.22
5.00,5.54,1.36,-0.12,0.47,-0.12
4.74,5.60,1.72,-0.23,0.36,-0.03
4.68,5.58,1.91,-0.34,0.35,0.06
4.61,5.54,1.83,-0.39,0.42,0.19
4.58,5.50,1.58,-0.36,0.52,0.37
4.49,5.59,1.27,-0.27,0.60,0.57
4.49,5.77,1.04,-0.16,0.63,0.78
4.48,5.99,1.03,-0.08,0.60,0.93
4.59,6.16,1.19,-0.04,0.54,1.05
4.78,6.30,1.37,-0.06,0.47,1.14
5.09,6.47,1.47,-0.13,0.44,1.22
5.46,6.61,1.42,-0.22,0.41,1.29
5.74,6.80,1.30,-0.32,0.35,1.36
5.95,7.01,1.29,-0.39,0.22,1.44
6.14,7.21,1.35,-0.45,0.07,1.50
6.50,7.43,1.65,-0.47,-0.04,1.55
7.39,7.81,2.11,-0.47,-0.08,1.63
8.44,8.14,2.41,-0.45,0.01,1.74
9.59,8.51,2.47,-0.39,0.17,1.90
10.51,8.79,2.32,-0.28,0.31,2.13
11.03,9.05,2.01,-0.18,0.38,2.40
10.90,9.26,1.63,-0.12,0.33,2.64
9.88,9.17,1.23,-0.12,0.17,2.80
8.19,8.99,0.89,-0.13,-0.11,2.85
6.56,8.96,0.98,-0.14,-0.49,2.78
5.37,8.97,1.46,-0.18,-0.84,2.57
4.90,9.00,2.14,-0.21,-1.02,2.26
5.01,9.00,2.71,-0.23,-0.99,1.93
5.29,8.95,2.97,-0.20,-0.83,1.66
5.63,8.93,3.07,-0.09,-0.66,1.48
6.09,8.91,3.12,0.11,-0.48,1.36
6.68,8.92,3.21,0.34,-0.27,1.28
7.34,8.80,3.22,0.58,-0.02,1.24
7.81,8.63,3.13,0.79,0.17,1.24
8.10,8.43,3.03,0.94,0.30,1.30
8.08,8.14,2.87,1.04,0.37,1.37
7.84,7.91,2.61,1.07,0.39,1.45
7.38,7.68,2.37,1.05,0.34,1.50
6.85,7.50,2.22,0.99,0.23,1.53
6.41,7.43,2.16,0.88,0.10,1.52
6.02,7.43,2.15,0.74,-0.03,1.45
5.70,7.49,2.32,0.60,-0.16,1.35
5.53,7.55,2.46,0.46,-0.25,1.21
5.50,7.56,2.61,0.34,-0.28,1.05
5.63,7.55,2.69,0.25,-0.29,0.93
5.82,7.55,2.70,0.20,-0.23,0.84
5.95,7.49,2.62,0.22,-0.13,0.79
6.03,7.53,2.53,0.28,-0.02,0.76
6.11,7.57,2.41,0.38,0.07,0.75
6.17,7.66,2.32,0.49,0.15,0.73
6.21,7.72,2.29,0.60,0.19,0.70
6.16,7.81,2.25,0.68,0.21,0.67
5.98,7.87,2.31,0.71,0.20,0.59
5.77,7.89,2.43,0.68,0.14,0.46
5.66,7.80,2.62,0.61,0.08,0.30
5.61,7.63,2.81,0.54,0.04,0.13
5.76,7.43,3.00,0.51,0.03,0.02
5.93,7.32,3.06,0.52,0.07,-0.04
6.12,7.26,3.21,0.55,0.16,-0.07
6.28,7.23,3.26,0.58,0.24,-0.06
6.33,7.23,3.25,0.60,0.29,-0.04
6.30,7.30,3.16,0.60,0.31,-0.03
6.17,7.40,3.08,0.57,0.29,-0.05
6.13,7.55,2.95,0.52,0.27,-0.11
6.28,7.75,2.82,0.49,0.29,-0.20
6.29,7.92,2.73,0.50,0.35,-0.30
6.80,8.17,2.85,0.59,0.46,-0.42
7.73,8.49,3.17,0.70,0.61,-0.49
8.66,8.71,3.56,0.80,0.77,-0.52
9.42,8.91,3.88,0.84,0.88,-0.49
9.80,9.06,4.03,0.79,0.92,-0.44
9.45,9.11,3.95,0.65,0.83,-0.38
8.50,9.15,3.78,0.44,0.62,-0.37
7.16,9.22,3.64,0.20,0.36,-0.45
5.73,9.21,3.47,-0.03,0.13,-0.69
4.87,9.27,3.32,-0.23,-0.00,-1.05
4.62,9.27,3.34,-0.34,-0.03,-1.47
4.99,9.23,3.49,-0.34,0.07,-1.88
5.86,9.14,3.69,-0.23,0.28,-2.20
6.90,9.08,3.99,-0.05,0.55,-2.42
7.90,9.04,4.26,0.18,0.82,-2.54
8.81,8.93,4.52,0.41,1.09,-2.58
9.46,8.71,4.68,0.61,1.33,-2.54
9.83,8.43,4.78,0.74,1.55,-2.44
9.88,8.09,4.65,0.80,1.73,-2.30
9.51,7.79,4.37,0.82,1.83,-2.17
9.13,7.55,4.15,0.79,1.88,-2.04
8.77,7.40,3.79,0.74,1.89,-1.95
8.43,7.19,3.44,0.70,1.90,-1.90
8.18,6.94,3.12,0.69,1.90,-1.83
8.00,6.79,2.99,0.69,1.87,-1.76
7.87,6.72,2.95,0.66,1.80,-1.69
7.70,6.74,3.07,0.60,1.69,-1.64
7.59,6.60,3.18,0.48,1.58,-1.61
7.61,6.33,3.09,0.34,1.54,-1.58
7.61,6.04,2.75,0.24,1.55,-1.49
7.53,5.91,2.33,0.19,1.57,-1.31
7.29,6.03,1.93,0.18,1.54,-1.12
7.01,6.15,1.72,0.18,1.44,-0.96
6.65,6.25,1.78,0.16,1.28,-0.85
6.34,6.21,2.05,0.10,1.12,-0.77
6.15,6.02,2.22,-0.01,1.03,-0.69
6.02,5.94,2.21,-0.13,1.05,-0.55
5.74,6.01,1.84,-0.19,1.13,-0.36
5.42,6.14,1.44,-0.18,1.18,-0.17
5.01,6.27,1.16,-0.13,1.18,-0.01
4.59,6.39,1.09,-0.07,1.10,0.11
4.30,6.50,1.25,-0.04,1.00,0.17
4.22,6.49,1.51,-0.05,0.95,0.20
4.24,6.37,1.68,-0.09,0.97,0.22
4.40,6.19,1.66,-0.15,1.05,0.26
4.60,6.02,1.51,-0.18,1.14,0.35
4.76,5.93,1.30,-0.20,1.20,0.48
4.90,5.93,1.06,-0.19,1.21,0.62
4.84,5.97,0.98,-0.17,1.17,0.74
4.71,5.95,1.17,-0.17,1.08,0.85
4.72,5.93,1.52,-0.20,1.00,0.95
4.82,6.02,1.93,-0.28,0.97,1.04
5.11,6.22,2.31,-0.38,1.00,1.13
5.76,6.63,2.65,-0.49,1.06,1.23
6.59,7.09,2.84,-0.56,1.16,1.34
7.43,7.52,2.77,-0.58,1.30,1.47
8.16,7.77,2.49,-0.51,1.46,1.63
8.96,7.94,2.20,-0.39,1.61,1.82
9.68,8.09,1.82,-0.25,1.74,2.05
10.16,8.17,1.48,-0.09,1.84,2.30
10.12,8.24,1.16,0.03,1.86,2.55
9.56,8.29,0.89,0.06,1.75,2.75
8.58,8.29,0.67,0.01,1.50,2.86
7.44,8.27,0.60,-0.07,1.15,2.86
6.57,8.27,0.75,-0.17,0.73,2.77
6.07,8.21,1.11,-0.27,0.34,2.63
5.89,8.19,1.67,-0.38,0.06,2.48
6.00,8.26,2.22,-0.47,-0.11,2.35
6.22,8.41,2.66,-0.52,-0.13,2.27
6.48,8.61,2.81,-0.51,-0.03,2.20
6.71,8.77,2.70,-0.43,0.14,2.15
7.00,8.88,2.33,-0.25,0.36,2.11
7.35,8.89,1.90,0.01,0.59,2.10
7.68,8.85,1.44,0.30,0.78,2.10
7.86,8.85,1.19,0.58,0.86,2.12
7.90,8.80,1.02,0.80,0.84,2.11
7.78,8.70,1.04,0.94,0.75,2.07
7.51,8.52,1.16,0.98,0.60,2.01
7.22,8.33,1.32,0.97,0.44,1.94
6.74,8.09,1.59,0.86,0.23,1.78
6.49,7.99,1.76,0.80,0.16,1.69
6.40,7.89,1.83,0.76,0.13,1.60
6.36,7.80,1.92,0.75,0.15,1.52
6.42,7.73,1.97,0.77,0.21,1.47
6.59,7.71,1.99,0.83,0.30,1.45
6.78,7.70,1.97,0.91,0.41,1.45
6.95,7.72,1.94,1.01,0.52,1.47
7.15,7.82,1.89,1.12,0.62,1.50
7.24,7.90,1.87,1.23,0.69,1.54
7.31,7.98,1.83,1.32,0.74,1.57
7.29,8.09,1.75,1.40,0.77,1.59
7.19,8.18,1.70,1.46,0.77,1.59
7.07,8.22,1.67,1.48,0.73,1.56
6.90,8.25,1.69,1.47,0.67,1.51
6.66,8.26,1.73,1.42,0.58,1.43
6.47,8.25,1.80,1.37,0.48,1.32
6.39,8.20,1.91,1.31,0.37,1.21
6.39,8.13,2.05,1.25,0.27,1.11
6.43,8.07,2.22,1.19,0.19,1.02
6.44,8.05,2.40,1.13,0.10,0.93
6.48,8.01,2.55,1.07,0.01,0.85
6.52,7.92,2.64,1.00,-0.07,0.78
6.45,7.92,2.82,0.92,-0.17,0.73
6.33,7.95,3.06,0.83,-0.26,0.66
6.15,7.97,3.29,0.74,-0.35,0.58
5.93,7.94,3.51,0.65,-0.43,0.50
5.70,7.89,3.68,0.57,-0.52,0.43
5.50,7.87,3.85,0.50,-0.60,0.36
5.34,7.97,4.13,0.44,-0.65,0.30
5.20,8.14,4.48,0.40,-0.67,0.22
5.18,8.40,4.83,0.37,-0.67,0.11
5.49,8.79,5.28,0.34,-0.65,-0.03
6.12,9.24,5.84,0.29,-0.56,-0.17
6.89,9.68,6.33,0.24,-0.41,-0.29
7.48,9.91,6.49,0.20,-0.21,-0.37
7.79,10.11,6.43,0.17,0.03,-0.43
7.65,10.15,6.01,0.16,0.22,-0.50
7.20,10.01,5.51,0.15,0.35,-0.61
6.55,9.67,4.94,0.13,0.43,-0.77
5.25,8.90,4.04,0.09,0.44,-1.15
4.82,8.53,3.74,0.07,0.45,-1.39
4.68,8.25,3.59,0.06,0.48,-1.64
4.89,8.10,3.57,0.06,0.56,-1.89
5.40,8.02,3.62,0.09,0.69,-2.11
6.18,7.98,3.69,0.14,0.87,-2.27
7.13,8.04,3.72,0.21,1.09,-2.35
8.10,8.21,3.74,0.30,1.32,-2.37
8.94,8.37,3.62,0.39,1.54,-2.35
9.73,8.51,3.46,0.47,1.73,-2.29
10.35,8.57,3.15,0.54,1.88,-2.22
10.78,8.54,2.74,0.60,2.00,-2.12
10.93,8.41,2.25,0.62,2.05,-1.98
10.69,8.23,1.68,0.61,2.01,-1.85
10.28,8.15,1.08,0.53,1.89,-1.71
9.64,8.07,0.57,0.42,1.68,-1.60
8.90,8.08,0.22,0.34,1.39,-1.58
8.11,8.12,0.11,0.26,1.03,-1.59
7.53,8.13,0.34,0.19,0.64,-1.68
7.14,8.00,0.86,0.09,0.29,-1.77
6.88,7.94,1.43,-0.07,0.05,-1.83
6.41,7.86,1.89,-0.24,-0.13,-1.85
6.06,7.88,2.29,-0.33,-0.21,-1.83
5.81,7.92,2.64,-0.36,-0.15,-1.80
5.66,7.70,2.62,-0.29,0.05,-1.76
5.64,7.30,2.34,-0.16,0.31,-1.70
5.65,6.85,1.88,-0.01,0.53,-1.58
5.57,6.59,1.53,0.12,0.59,-1.41
5.47,6.62,1.45,0.22,0.53,-1.24
5.32,6.69,1.55,0.27,0.46,-1.10
5.22,6.60,1.59,0.29,0.46,-1.01
5.04,6.35,1.49,0.28,0.48,-0.93
4.84,6.13,1.30,0.24,0.48,-0.84
4.57,5.90,1.19,0.17,0.42,-0.75
4.30,5.79,1.19,0.06,0.29,-0.66
4.05,5.65,1.28,-0.04,0.14,-0.57
3.90,5.51,1.39,-0.14,0.03,-0.49
3.88,5.40,1.54,-0.22,-0.03,-0.37
3.82,5.42,1.64,-0.25,-0.04,-0.22
3.81,5.49,1.73,-0.26,-0.03,-0.06
3.79,5.59,1.80,-0.28,0.00,0.07
3.78,5.71,1.81,-0.34,0.01,0.19
3.67,5.86,1.85,-0.44,-0.05,0.29
3.55,6.06,2.05,-0.56,-0.18,0.37
3.54,6.32,2.43,-0.67,-0.34,0.45
3.62,6.60,2.81,-0.75,-0.44,0.53
3.72,6.86,3.20,-0.79,-0.45,0.63
3.75,7.17,3.54,-0.79,-0.41,0.74
3.90,7.44,3.76,-0.74,-0.33,0.84
4.56,7.86,3.99,-0.66,-0.18,0.94
